"zip","med_inc","pop","party"
"98277",53556,37823,"Democratic"
"98278",NA,1065,"Democratic"
"98279",52292,608,"Democratic"
"98280",69444,480,"Democratic"
"98281",39500,1314,"Democratic"
"98282",65601,15661,"Democratic"
"98283",59083,434,"Democratic"
"98284",60784,24331,"Democratic"
"98286",49125,240,"Democratic"
"98288",26750,333,"Democratic"
"98290",76489,32714,"Democratic"
"98292",72457,20987,"Democratic"
"98294",60707,6595,"Democratic"
"98295",59750,2409,"Democratic"
"98296",109355,27956,"Democratic"
"98297",33571,106,"Democratic"
"98303",43333,1037,"Democratic"
"98304",33168,759,"Republican"
"98305",25547,358,"Democratic"
"98310",47817,18703,"Democratic"
"98311",66706,25880,"Democratic"
"98312",55717,30203,"Democratic"
"98314",148229,3329,"Democratic"
"98315",42277,6054,"Democratic"
"98320",39219,1250,"Democratic"
"98321",70123,15152,"Republican"
"98323",61250,702,"Republican"
"98325",62583,1848,"Democratic"
"98326",13750,1412,"Democratic"
"98327",83171,8267,"Democratic"
"98328",57199,10433,"Republican"
"98329",67958,10545,"Democratic"
"98330",7684,149,"Republican"
"98331",40788,6261,"Democratic"
"98332",86174,15855,"Democratic"
"98333",93188,3633,"Democratic"
"98335",76192,24925,"Democratic"
"98336",35924,970,"Republican"
"98337",38826,6697,"Democratic"
"98338",67680,24098,"Bipartisan"
"98339",30932,3326,"Democratic"
"98340",64333,2537,"Democratic"
"98342",61477,1370,"Democratic"
"98345",80664,554,"Democratic"
"98346",64988,9297,"Democratic"
"98349",52802,4614,"Democratic"
"98350",37083,460,"Democratic"
"98351",49755,1115,"Democratic"
"98353",NA,4,"Democratic"
"98354",63675,6976,"Bipartisan"
"98355",34174,628,"Republican"
"98356",36884,2149,"Republican"
"98357",31607,1414,"Democratic"
"98358",51146,897,"Democratic"
"98359",71676,4887,"Democratic"
"98360",74936,12221,"Republican"
"98361",40107,1158,"Republican"
"98362",43827,22230,"Democratic"
"98363",47792,13343,"Democratic"
"98364",NA,45,"Democratic"
"98365",63779,4528,"Democratic"
"98366",56549,34258,"Democratic"
"98367",72575,27693,"Democratic"
"98368",43235,14724,"Democratic"
"98370",71410,29528,"Democratic"
"98371",64335,20468,"Democratic"
"98372",60953,22475,"Bipartisan"
"98373",60056,22246,"Democratic"
"98374",74694,37360,"Bipartisan"
"98375",70373,26863,"Bipartisan"
"98376",47981,1998,"Democratic"
"98377",35061,1922,"Republican"
"98380",80317,4173,"Democratic"
"98381",73984,371,"Democratic"
"98382",47771,26856,"Democratic"
"98383",60635,19727,"Democratic"
"98385",63125,459,"Republican"
"98387",64758,43173,"Bipartisan"
"98388",59604,7508,"Democratic"
"98390",51863,10461,"Bipartisan"
"98391",83560,44309,"Bipartisan"
"98392",55385,2994,"Democratic"
"98394",57941,1107,"Democratic"
"98396",73875,662,"Republican"
"98402",31500,6356,"Democratic"
"98403",52763,7713,"Democratic"
"98404",43832,32086,"Democratic"
"98405",42697,22851,"Democratic"
"98406",58969,21610,"Democratic"
"98407",66833,19885,"Democratic"
"98408",49535,18830,"Democratic"
"98409",46886,22989,"Democratic"
"98416",NA,1014,"Democratic"
"98418",45633,10069,"Democratic"
"98421",NA,1308,"Democratic"
"98422",82585,20151,"Democratic"
"98424",58892,10140,"Democratic"
"98430",NA,13,"Democratic"
"98433",47190,14584,"Democratic"
"98438",NA,366,"Democratic"
"98439",33445,4839,"Democratic"
"98443",59178,5371,"Democratic"
"98444",39846,33956,"Democratic"
"98445",59940,29661,"Democratic"
"98446",61703,10173,"Democratic"
"98447",NA,842,"Democratic"
"98465",46816,6340,"Democratic"
"98466",53559,26944,"Democratic"
"98467",61386,14728,"Democratic"
"98498",54303,27546,"Democratic"
"98499",37840,29750,"Democratic"
"98501",66729,38133,"Democratic"
"98502",60837,30491,"Democratic"
"98503",58112,36611,"Democratic"
"98506",58095,18199,"Democratic"
"98512",65692,28130,"Democratic"
"98513",68502,31975,"Democratic"
"98516",66466,20166,"Democratic"
"98520",41903,23814,"Democratic"
"98524",60938,3232,"Democratic"
"98526",44904,398,"Democratic"
"98527",28516,324,"Republican"
"98528",53082,9983,"Democratic"
"98530",41750,565,"Republican"
"98531",38594,24121,"Republican"
"98532",49762,23596,"Republican"
"98533",36744,609,"Republican"
"98535",31548,445,"Democratic"
"98536",2500,211,"Democratic"
"98537",52903,2129,"Bipartisan"
"98538",65313,304,"Republican"
"98541",48202,10101,"Democratic"
"98542",59063,656,"Republican"
"98544",NA,73,"Republican"
"98546",65585,2909,"Democratic"
"98547",27924,1436,"Bipartisan"
"98548",36375,2193,"Democratic"
"98550",36036,11382,"Democratic"
"98552",47375,508,"Democratic"
"98555",30653,599,"Democratic"
"98557",51690,3225,"Democratic"
"98558",41442,192,"Bipartisan"
"98559",NA,93,"Democratic"
"98560",36806,142,"Democratic"
"98562",NA,195,"Democratic"
"98563",50538,8001,"Democratic"
"98564",43482,2459,"Republican"
"98565",67500,618,"Republican"
"98568",46425,2519,"Bipartisan"
"98569",42944,5784,"Democratic"
"98570",51106,3889,"Republican"
"98571",57195,483,"Democratic"
"98572",39333,797,"Republican"
"98575",63750,228,"Democratic"
"98576",57889,4667,"Bipartisan"
"98577",40741,6338,"Republican"
"98579",55419,12870,"Bipartisan"
"98580",62676,11099,"Bipartisan"
"98581",33333,424,"Republican"
"98582",26083,611,"Republican"
"98583",28750,124,"Democratic"
"98584",46425,36630,"Democratic"
"98585",51500,655,"Republican"
"98586",33966,1944,"Republican"
"98587",28984,942,"Democratic"
"98588",52750,1829,"Democratic"
"98589",55720,7320,"Bipartisan"
"98590",40938,356,"Republican"
"98591",50488,3952,"Republican"
"98592",63363,1764,"Democratic"
"98593",36000,1113,"Republican"
"98595",29821,2917,"Democratic"
"98596",44829,6524,"Republican"
"98597",55226,21557,"Bipartisan"
"98601",57120,2982,"Republican"
"98602",51146,200,"Republican"
"98603",58094,1017,"Republican"
"98604",64873,34232,"Republican"
"98605",50708,1225,"Republican"
"98606",75866,9027,"Republican"
"98607",79486,27899,"Republican"
"98610",41278,2871,"Republican"
"98611",57532,9133,"Republican"
"98612",44152,2704,"Republican"
"98613",52232,400,"Republican"
"98614",24205,353,"Republican"
"98616",45167,150,"Republican"
"98617",46250,1042,"Republican"
"98619",39750,457,"Republican"
"98620",36846,7123,"Republican"
"98621",26176,276,"Republican"
"98624",42500,1532,"Republican"
"98625",59654,6133,"Republican"
"98626",44636,24523,"Republican"
"98628",28125,385,"Republican"
"98629",74724,8364,"Republican"
"98631",44116,3243,"Republican"
"98632",42930,49205,"Republican"
"98635",35027,1735,"Republican"
"98638",47813,1525,"Republican"
"98639",45893,847,"Republican"
"98640",37308,4380,"Republican"
"98641",NA,5,"Republican"
"98642",78108,15696,"Republican"
"98643",42000,362,"Republican"
"98644",42981,473,"Republican"
"98645",55903,1429,"Republican"
"98647",26375,404,"Republican"
"98648",53009,3100,"Republican"
"98649",67589,895,"Republican"
"98650",49375,959,"Republican"
"98651",60441,939,"Republican"
"98660",38014,11858,"Republican"
"98661",39665,41740,"Republican"
"98662",55986,31644,"Republican"
"98663",49358,14115,"Republican"
"98664",53290,21771,"Republican"
"98665",49983,24057,"Republican"
"98670",27083,113,"Republican"
"98671",68358,21220,"Republican"
"98672",52783,6146,"Republican"
"98673",30536,404,"Republican"
"98674",64572,12029,"Republican"
"98675",59085,6713,"Republican"
"98682",58274,52893,"Republican"
"98683",54168,30832,"Republican"
"98684",58549,26968,"Republican"
"98685",77231,26217,"Republican"
"98686",75210,17385,"Republican"
"98801",51176,40977,"Republican"
"98802",56893,28719,"Republican"
"98811",63750,71,"Republican"
"98812",42212,4899,"Republican"
"98813",37392,3176,"Republican"
"98814",32121,466,"Republican"
"98815",56098,7233,"Republican"
"98816",51411,6394,"Republican"
"98817",17589,366,"Republican"
"98819",34000,258,"Republican"
"98821",62455,519,"Republican"
"98822",50750,1953,"Republican"
"98823",48164,11055,"Republican"
"98824",48250,181,"Republican"
"98826",49559,6504,"Republican"
"98827",36906,312,"Republican"
"98828",59053,2146,"Republican"
"98829",58375,564,"Republican"
"98830",42045,494,"Republican"
"98831",44357,3708,"Republican"
"98832",58250,320,"Republican"
"98833",78409,150,"Republican"
"98834",56563,239,"Republican"
"98836",62244,584,"Republican"
"98837",49062,39722,"Republican"
"98840",45025,4851,"Republican"
"98841",42725,9197,"Republican"
"98843",54514,1817,"Republican"
"98844",32158,4740,"Republican"
"98845",48056,128,"Republican"
"98846",45625,1173,"Republican"
"98847",48266,1920,"Republican"
"98848",42325,11518,"Republican"
"98849",46667,1078,"Republican"
"98850",32500,1543,"Republican"
"98851",30884,4014,"Republican"
"98852",86250,104,"Republican"
"98853",NA,23,"Republican"
"98855",39643,5863,"Republican"
"98856",33967,2464,"Republican"
"98857",46875,4082,"Republican"
"98858",45150,1521,"Republican"
"98859",15078,238,"Republican"
"98860",47841,259,"Republican"
"98862",46597,2218,"Bipartisan"
"98901",35738,30169,"Republican"
"98902",36943,46322,"Republican"
"98903",46082,14517,"Republican"
"98908",58891,35240,"Republican"
"98921",20767,516,"Republican"
"98922",46509,5468,"Republican"
"98923",54000,1434,"Republican"
"98925",57837,689,"Republican"
"98926",40412,30239,"Republican"
"98929",NA,0,"Republican"
"98930",44563,15252,"Republican"
"98932",39281,5032,"Republican"
"98933",53462,1267,"Republican"
"98934",37400,1117,"Republican"
"98935",43438,4190,"Republican"
"98936",57841,5872,"Republican"
"98937",46429,4112,"Republican"
"98938",49917,2177,"Republican"
"98939",25735,167,"Republican"
"98940",42964,760,"Republican"
"98941",48571,919,"Republican"
"98942",59067,16973,"Republican"
"98943",44750,660,"Republican"
"98944",36703,22014,"Republican"
"98946",53167,495,"Republican"
"98947",41824,2902,"Republican"
"98948",35210,13225,"Republican"
"98950",80000,177,"Republican"
"98951",37853,13739,"Republican"
"98952",38611,2330,"Republican"
"98953",52368,6681,"Republican"
"99001",36875,6151,"Republican"
"99003",62948,4848,"Republican"
"99004",39400,18376,"Republican"
"99005",90000,8574,"Republican"
"99006",49576,11946,"Republican"
"99008",66250,641,"Republican"
"99009",44926,3947,"Republican"
"99011",42587,2776,"Republican"
"99012",43542,1064,"Republican"
"99013",42000,1785,"Republican"
"99016",61769,12480,"Republican"
"99017",45833,161,"Republican"
"99018",50625,282,"Republican"
"99019",85821,9502,"Republican"
"99020",NA,82,"Republican"
"99021",61479,9174,"Republican"
"99022",54815,8820,"Republican"
"99023",97167,529,"Republican"
"99025",67222,5232,"Republican"
"99026",71699,9042,"Republican"
"99027",44360,6101,"Republican"
"99029",55500,1289,"Republican"
"99030",56053,1032,"Republican"
"99031",41042,1137,"Republican"
"99032",42938,691,"Republican"
"99033",42938,895,"Republican"
"99034",24688,209,"Republican"
"99036",89306,1448,"Republican"
"99037",64085,12973,"Republican"
"99039",49219,87,"Republican"
"99040",28214,734,"Republican"
"99101",41250,1453,"Republican"
"99102",43977,500,"Republican"
"99103",38958,497,"Republican"
"99105",33125,61,"Republican"
"99109",33589,5109,"Republican"
"99110",40614,1667,"Republican"
"99111",48838,4047,"Republican"
"99113",66818,761,"Republican"
"99114",40412,12018,"Republican"
"99115",44875,1143,"Republican"
"99116",50391,1439,"Republican"
"99117",32386,485,"Republican"
"99118",45938,931,"Republican"
"99119",42917,1204,"Republican"
"99121",46397,145,"Republican"
"99122",51981,3773,"Republican"
"99123",56250,1058,"Republican"
"99124",55694,240,"Republican"
"99125",45208,527,"Republican"
"99126",54468,877,"Republican"
"99128",57222,43,"Republican"
"99129",27344,793,"Republican"
"99130",45724,828,"Republican"
"99131",41875,170,"Republican"
"99133",40496,1493,"Republican"
"99134",75446,643,"Republican"
"99135",62083,255,"Republican"
"99136",22250,29,"Republican"
"99137",39091,343,"Republican"
"99138",27500,1209,"Republican"
"99139",50819,1301,"Republican"
"99140",26667,475,"Republican"
"99141",38662,5240,"Republican"
"99143",37826,650,"Republican"
"99144",2500,43,"Republican"
"99146",36250,56,"Republican"
"99147",51563,190,"Republican"
"99148",47612,2106,"Republican"
"99149",31429,208,"Republican"
"99150",21250,380,"Republican"
"99151",31250,164,"Republican"
"99152",55000,197,"Republican"
"99153",36136,467,"Republican"
"99154",116250,20,"Republican"
"99155",25435,1350,"Republican"
"99156",37129,8114,"Republican"
"99157",28281,697,"Republican"
"99158",44917,603,"Republican"
"99159",42059,1375,"Republican"
"99160",19297,149,"Republican"
"99161",50789,1400,"Republican"
"99163",27177,31404,"Republican"
"99164",NA,0,"Republican"
"99166",40417,3222,"Republican"
"99167",43558,625,"Republican"
"99169",42794,2459,"Republican"
"99170",42865,1072,"Republican"
"99171",42988,959,"Republican"
"99173",41597,1532,"Republican"
"99174",36250,44,"Republican"
"99176",52500,145,"Republican"
"99179",56016,437,"Republican"
"99180",40265,939,"Republican"
"99181",32540,1901,"Republican"
"99185",40962,1295,"Republican"
"99201",24532,13342,"Republican"
"99202",32859,21580,"Republican"
"99203",65780,20192,"Republican"
"99204",26966,6681,"Republican"
"99205",45432,42137,"Republican"
"99206",49491,34802,"Republican"
"99207",32183,30854,"Republican"
"99208",53820,49193,"Republican"
"99212",52161,19197,"Republican"
"99216",45098,24362,"Republican"
"99217",45925,17423,"Republican"
"99218",45983,15531,"Republican"
"99223",63808,29273,"Republican"
"99224",56172,18289,"Republican"
"99301",56098,68191,"Republican"
"99320",62321,9201,"Republican"
"99321",26866,531,"Republican"
"99322",49688,217,"Republican"
"99323",69725,3684,"Republican"
"99324",41738,9202,"Republican"
"99326",55409,4956,"Republican"
"99328",41774,3733,"Republican"
"99329",40833,160,"Republican"
"99330",42198,907,"Republican"
"99333",27083,50,"Republican"
"99335",38214,340,"Republican"
"99336",41990,48753,"Republican"
"99337",70646,29845,"Republican"
"99338",99750,11555,"Republican"
"99341",55500,884,"Republican"
"99343",44073,3040,"Republican"
"99344",43588,16817,"Republican"
"99345",46563,213,"Republican"
"99346",31676,352,"Republican"
"99347",51637,2293,"Republican"
"99348",42115,1364,"Republican"
"99349",44859,8483,"Republican"
"99350",55508,12979,"Republican"
"99352",76195,26975,"Republican"
"99353",80539,13306,"Republican"
"99354",62689,21343,"Republican"
"99356",45417,294,"Republican"
"99357",35714,4323,"Republican"
"99359",33929,158,"Republican"
"99360",60278,1350,"Republican"
"99361",51169,1902,"Republican"
"99362",46605,46,"Republican"
"99363",NA,216,"Republican"
"99371",70305,311,"Republican"
"99401",65714,273,"Republican"
"99402",49205,1875,"Republican"
"99403",42813,19548,"Republican"
"99501",56136,17603,NA
"99502",89291,24168,NA
"99503",45217,14563,NA
"99504",75988,40914,NA
"99505",52143,6174,NA
"99506",60753,7749,NA
"99507",90160,37850,NA
"99508",56856,35857,NA
"99510",NA,353,NA
"99513",NA,0,NA
"99515",88540,22441,NA
"99516",142921,20095,NA
"99517",71738,16645,NA
"99518",76057,10225,NA
"99519",NA,1316,NA
"99540",72639,320,NA
"99546",88750,326,NA
"99547",60000,61,NA
"99548",68125,73,NA
"99549",54583,102,NA
"99550",60833,197,NA
"99551",50000,627,NA
"99552",38333,346,NA
"99553",38333,1027,NA
"99554",33056,677,NA
"99555",51705,221,NA
"99556",49563,2510,NA
"99557",58750,726,NA
"99558",21875,85,NA
"99559",71719,7632,NA
"99561",51563,418,NA
"99563",40096,938,NA
"99564",95625,91,NA
"99565",123750,78,NA
"99566",48750,192,NA
"99567",94135,9211,NA
"99568",29722,279,NA
"99569",21875,64,NA
"99571",53500,160,NA
"99572",60357,296,NA
"99573",63676,1115,NA
"99574",94375,2348,NA
"99575",35000,105,NA
"99576",67981,2603,NA
"99577",97462,25771,NA
"99578",38438,296,NA
"99579",80417,109,NA
"99580",31250,115,NA
"99581",55000,762,NA
"99583",43750,35,NA
"99585",36667,417,NA
"99586",29318,605,NA
"99587",81949,2250,NA
"99588",56719,980,NA
"99589",18750,243,NA
"99590",23125,194,NA
"99591",44792,102,NA
"99602",35833,178,NA
"99603",53797,9840,NA
"99604",34464,1093,NA
"99605",41250,211,NA
"99606",50625,469,NA
"99607",37143,216,NA
"99609",42778,569,NA
"99610",61625,2167,NA
"99611",70320,15122,NA
"99612",62917,938,NA
"99613",81250,434,NA
"99614",35375,639,NA
"99615",69955,12899,NA
"99620",37333,577,NA
"99621",43125,723,NA
"99622",39167,321,NA
"99624",45750,90,NA
"99625",37500,72,NA
"99626",28625,282,NA
"99627",64750,406,NA
"99628",34038,443,NA
"99630",36250,191,NA
"99631",89808,228,NA
"99632",48036,813,NA
"99633",79250,544,NA
"99634",31875,354,NA
"99636",42083,510,NA
"99637",64306,590,NA
"99638",24375,18,NA
"99639",44091,1131,NA
"99640",24250,174,NA
"99641",41750,496,NA
"99643",41000,218,NA
"99644",37857,175,NA
"99645",77242,25176,NA
"99647",44375,44,NA
"99648",32188,113,NA
"99649",32083,80,NA
"99650",42708,568,NA
"99651",40000,61,NA
"99652",62313,3703,NA
"99653",56250,159,NA
"99654",72743,52168,NA
"99655",34688,669,NA
"99656",51250,25,NA
"99657",40625,329,NA
"99658",41786,616,NA
"99659",33000,401,NA
"99660",38750,479,NA
"99661",71250,978,NA
"99662",31250,480,NA
"99663",51696,414,NA
"99664",62257,4932,NA
"99665",25833,83,NA
"99666",45625,189,NA
"99667",45682,65,NA
"99668",29583,86,NA
"99669",63482,14191,NA
"99670",66250,79,NA
"99671",36667,556,NA
"99672",61424,3704,NA
"99674",43333,1444,NA
"99676",45662,1546,NA
"99677",35417,88,NA
"99678",43333,891,NA
"99679",25250,373,NA
"99680",36250,408,NA
"99681",26875,325,NA
"99682",25938,373,NA
"99683",51023,524,NA
"99684",51250,688,NA
"99685",89853,4224,NA
"99686",93313,4005,NA
"99688",53707,2759,NA
"99689",72500,662,NA
"99690",53750,280,NA
"99691",29167,95,NA
"99692",81875,152,NA
"99693",42500,248,NA
"99694",56957,1512,NA
"99695",NA,7,NA
"99701",50585,19019,NA
"99702",71800,2647,NA
"99703",50403,7065,NA
"99704",NA,24,NA
"99705",76156,22544,NA
"99706",NA,13,NA
"99709",71287,29830,NA
"99712",85085,13866,NA
"99714",76250,1385,NA
"99720",26406,208,NA
"99721",52500,324,NA
"99722",27500,152,NA
"99723",90500,4213,NA
"99724",22500,84,NA
"99726",32188,30,NA
"99727",48281,416,NA
"99729",53438,231,NA
"99730",33750,144,NA
"99732",NA,10,NA
"99733",17361,104,NA
"99734",NA,845,NA
"99736",47000,122,NA
"99737",71250,5011,NA
"99738",21250,187,NA
"99739",37500,330,NA
"99740",32292,585,NA
"99741",60313,470,NA
